danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature
0.47,0.951,8,-5.808,0,0.0606,0.0123,0.00887,0.396,0.271,149.915,audio_features,4jcvNDsGEw6OmYNcG5oWQI,spotify:track:4jcvNDsGEw6OmYNcG5oWQI,https://api.spotify.com/v1/tracks/4jcvNDsGEw6OmYNcG5oWQI,https://api.spotify.com/v1/audio-analysis/4jcvNDsGEw6OmYNcG5oWQI,172821,4
0.489,0.937,6,-4.11,0,0.0791,0.0134,0.00021,0.533,0.401,149.857,audio_features,3W8xk6FElRsSrUNdtecilL,spotify:track:3W8xk6FElRsSrUNdtecilL,https://api.spotify.com/v1/tracks/3W8xk6FElRsSrUNdtecilL,https://api.spotify.com/v1/audio-analysis/3W8xk6FElRsSrUNdtecilL,185300,4
0.543,0.955,9,-3.471,0,0.0622,0.000794,0.00123,0.336,0.325,159.976,audio_features,4GVYtFZ0TCaz0FOwDdn3LA,spotify:track:4GVYtFZ0TCaz0FOwDdn3LA,https://api.spotify.com/v1/tracks/4GVYtFZ0TCaz0FOwDdn3LA,https://api.spotify.com/v1/audio-analysis/4GVYtFZ0TCaz0FOwDdn3LA,238687,4
0.431,0.866,7,-5.82,0,0.258,0.0122,5.01e-05,0.0718,0.158,150.208,audio_features,3BOhwxGbcxMR5uE4VsMu6K,spotify:track:3BOhwxGbcxMR5uE4VsMu6K,https://api.spotify.com/v1/tracks/3BOhwxGbcxMR5uE4VsMu6K,https://api.spotify.com/v1/audio-analysis/3BOhwxGbcxMR5uE4VsMu6K,242804,4
0.617,0.973,11,-2.215,0,0.216,0.00813,0.00764,0.0761,0.36,149.998,audio_features,3KDMCG8gj7V1XmfKq9Gibm,spotify:track:3KDMCG8gj7V1XmfKq9Gibm,https://api.spotify.com/v1/tracks/3KDMCG8gj7V1XmfKq9Gibm,https://api.spotify.com/v1/audio-analysis/3KDMCG8gj7V1XmfKq9Gibm,233600,4
0.547,0.908,8,-3.753,0,0.0534,0.0309,0.000267,0.284,0.418,149.985,audio_features,7LfVqAQMKenrL4ON69CcHO,spotify:track:7LfVqAQMKenrL4ON69CcHO,https://api.spotify.com/v1/tracks/7LfVqAQMKenrL4ON69CcHO,https://api.spotify.com/v1/audio-analysis/7LfVqAQMKenrL4ON69CcHO,204000,4
0.537,0.87,4,-4.448,1,0.269,0.0792,0.000988,0.129,0.348,155.082,audio_features,0nRxOedtRStyFCwkNARSAg,spotify:track:0nRxOedtRStyFCwkNARSAg,https://api.spotify.com/v1/tracks/0nRxOedtRStyFCwkNARSAg,https://api.spotify.com/v1/audio-analysis/0nRxOedtRStyFCwkNARSAg,160387,4
0.441,0.812,9,-5.037,0,0.0825,0.0285,0.0285,0.333,0.215,149.879,audio_features,6GYWYIinFUs2EDyTqWVnvQ,spotify:track:6GYWYIinFUs2EDyTqWVnvQ,https://api.spotify.com/v1/tracks/6GYWYIinFUs2EDyTqWVnvQ,https://api.spotify.com/v1/audio-analysis/6GYWYIinFUs2EDyTqWVnvQ,171208,4
0.331,0.831,10,-3.69,1,0.0557,0.000392,0.212,0.419,0.165,154.776,audio_features,1OzxYA27c9cjvC2GL1gxDS,spotify:track:1OzxYA27c9cjvC2GL1gxDS,https://api.spotify.com/v1/tracks/1OzxYA27c9cjvC2GL1gxDS,https://api.spotify.com/v1/audio-analysis/1OzxYA27c9cjvC2GL1gxDS,163343,4
0.537,0.982,4,-3.842,0,0.173,0.00804,0.519,0.437,0.35,150.06,audio_features,1BdO2W6TRDS6iDqpt44dpf,spotify:track:1BdO2W6TRDS6iDqpt44dpf,https://api.spotify.com/v1/tracks/1BdO2W6TRDS6iDqpt44dpf,https://api.spotify.com/v1/audio-analysis/1BdO2W6TRDS6iDqpt44dpf,216407,4
0.524,0.825,8,-4.896,1,0.0571,0.0042,5.01e-05,0.341,0.124,75.001,audio_features,3zio6mNlqOGbMhMLA8QaM7,spotify:track:3zio6mNlqOGbMhMLA8QaM7,https://api.spotify.com/v1/tracks/3zio6mNlqOGbMhMLA8QaM7,https://api.spotify.com/v1/audio-analysis/3zio6mNlqOGbMhMLA8QaM7,244787,4
0.547,0.823,1,-5.597,1,0.111,0.0241,0.000461,0.521,0.697,150.086,audio_features,3FOjmXxnFPm5ikZQrDTtoq,spotify:track:3FOjmXxnFPm5ikZQrDTtoq,https://api.spotify.com/v1/tracks/3FOjmXxnFPm5ikZQrDTtoq,https://api.spotify.com/v1/audio-analysis/3FOjmXxnFPm5ikZQrDTtoq,201787,4
0.474,0.833,6,-5.291,1,0.316,0.0164,5.49e-06,0.335,0.265,154.959,audio_features,3jLQzRxL5Snaz8tjoQT32e,spotify:track:3jLQzRxL5Snaz8tjoQT32e,https://api.spotify.com/v1/tracks/3jLQzRxL5Snaz8tjoQT32e,https://api.spotify.com/v1/audio-analysis/3jLQzRxL5Snaz8tjoQT32e,252734,4
0.485,0.974,7,-3.84,1,0.234,0.00373,6.45e-05,0.0962,0.0727,155.045,audio_features,2WPakdkYf0INs9LLNk374Q,spotify:track:2WPakdkYf0INs9LLNk374Q,https://api.spotify.com/v1/tracks/2WPakdkYf0INs9LLNk374Q,https://api.spotify.com/v1/audio-analysis/2WPakdkYf0INs9LLNk374Q,185825,4
0.505,0.988,11,-3.501,0,0.332,0.0454,2.8e-05,0.159,0.251,154.992,audio_features,2lb58aRm59vjkCCgbslndI,spotify:track:2lb58aRm59vjkCCgbslndI,https://api.spotify.com/v1/tracks/2lb58aRm59vjkCCgbslndI,https://api.spotify.com/v1/audio-analysis/2lb58aRm59vjkCCgbslndI,148786,4
0.579,0.914,4,-3.605,0,0.186,0.00784,0.0174,0.0892,0.122,149.905,audio_features,3mrDJDPA6UV49ijylnlqjX,spotify:track:3mrDJDPA6UV49ijylnlqjX,https://api.spotify.com/v1/tracks/3mrDJDPA6UV49ijylnlqjX,https://api.spotify.com/v1/audio-analysis/3mrDJDPA6UV49ijylnlqjX,221991,4
0.591,0.933,9,-4.94,1,0.0662,0.0188,0.000362,0.125,0.44,154.996,audio_features,7mcZwSKW6PyraQrIj2ZgET,spotify:track:7mcZwSKW6PyraQrIj2ZgET,https://api.spotify.com/v1/tracks/7mcZwSKW6PyraQrIj2ZgET,https://api.spotify.com/v1/audio-analysis/7mcZwSKW6PyraQrIj2ZgET,149419,4
0.564,0.965,7,-2.443,1,0.112,0.000245,0.00995,0.339,0.404,150.694,audio_features,6JjQXTbvtzHr0sfgtjARHB,spotify:track:6JjQXTbvtzHr0sfgtjARHB,https://api.spotify.com/v1/tracks/6JjQXTbvtzHr0sfgtjARHB,https://api.spotify.com/v1/audio-analysis/6JjQXTbvtzHr0sfgtjARHB,176746,4
0.31,0.925,7,-2.805,1,0.139,0.000147,0.0146,0.162,0.143,155.013,audio_features,3r4RepPZ5RK7byIQZ0u68K,spotify:track:3r4RepPZ5RK7byIQZ0u68K,https://api.spotify.com/v1/tracks/3r4RepPZ5RK7byIQZ0u68K,https://api.spotify.com/v1/audio-analysis/3r4RepPZ5RK7byIQZ0u68K,247303,4
0.567,0.889,4,-2.861,0,0.125,0.00863,0.0339,0.0832,0.29,154.936,audio_features,0PTNIKom9cJYRUV8C9LU7P,spotify:track:0PTNIKom9cJYRUV8C9LU7P,https://api.spotify.com/v1/tracks/0PTNIKom9cJYRUV8C9LU7P,https://api.spotify.com/v1/audio-analysis/0PTNIKom9cJYRUV8C9LU7P,179613,4
0.416,0.946,6,-4.21,1,0.163,0.00574,0.0414,0.343,0.213,150.202,audio_features,5BVzaZRJuIIHqO7mUE16Zg,spotify:track:5BVzaZRJuIIHqO7mUE16Zg,https://api.spotify.com/v1/tracks/5BVzaZRJuIIHqO7mUE16Zg,https://api.spotify.com/v1/audio-analysis/5BVzaZRJuIIHqO7mUE16Zg,201900,4
0.419,0.986,6,-3.228,1,0.0464,0.0254,0.0249,0.11,0.656,149.954,audio_features,1sSZw2nzzK0G7YHwv4U8JO,spotify:track:1sSZw2nzzK0G7YHwv4U8JO,https://api.spotify.com/v1/tracks/1sSZw2nzzK0G7YHwv4U8JO,https://api.spotify.com/v1/audio-analysis/1sSZw2nzzK0G7YHwv4U8JO,120986,4
0.541,0.944,2,-3.724,1,0.355,0.0423,0.000673,0.205,0.108,160.083,audio_features,2qPn7I2VuMX18wWNngBEyl,spotify:track:2qPn7I2VuMX18wWNngBEyl,https://api.spotify.com/v1/tracks/2qPn7I2VuMX18wWNngBEyl,https://api.spotify.com/v1/audio-analysis/2qPn7I2VuMX18wWNngBEyl,199742,4
0.444,0.948,5,-2.863,1,0.464,0.0115,2.73e-06,0.534,0.175,154.876,audio_features,4PeA48nhUZDUonLipMKRjJ,spotify:track:4PeA48nhUZDUonLipMKRjJ,https://api.spotify.com/v1/tracks/4PeA48nhUZDUonLipMKRjJ,https://api.spotify.com/v1/audio-analysis/4PeA48nhUZDUonLipMKRjJ,251938,4
0.36,0.896,10,-4.2,0,0.0958,0.0185,0.000895,0.579,0.119,150.127,audio_features,2fR4NdUZJditzpS2iBWxiY,spotify:track:2fR4NdUZJditzpS2iBWxiY,https://api.spotify.com/v1/tracks/2fR4NdUZJditzpS2iBWxiY,https://api.spotify.com/v1/audio-analysis/2fR4NdUZJditzpS2iBWxiY,247400,4
0.472,0.694,5,-5.825,0,0.0425,0.011,0.0938,0.0566,0.207,150.076,audio_features,1RUDtON80ks58cnUQMTYBW,spotify:track:1RUDtON80ks58cnUQMTYBW,https://api.spotify.com/v1/tracks/1RUDtON80ks58cnUQMTYBW,https://api.spotify.com/v1/audio-analysis/1RUDtON80ks58cnUQMTYBW,173625,4
0.458,0.776,6,-5.938,1,0.0346,0.00824,0.0,0.429,0.286,150.174,audio_features,4dGMiYXnQLp1iXlc4BllaO,spotify:track:4dGMiYXnQLp1iXlc4BllaO,https://api.spotify.com/v1/tracks/4dGMiYXnQLp1iXlc4BllaO,https://api.spotify.com/v1/audio-analysis/4dGMiYXnQLp1iXlc4BllaO,170667,4
0.424,0.741,9,-5.091,1,0.0398,0.0123,1.48e-06,0.662,0.154,150.022,audio_features,6YIzwR1vJXNA3iqxg5KnJ2,spotify:track:6YIzwR1vJXNA3iqxg5KnJ2,https://api.spotify.com/v1/tracks/6YIzwR1vJXNA3iqxg5KnJ2,https://api.spotify.com/v1/audio-analysis/6YIzwR1vJXNA3iqxg5KnJ2,178979,4
0.537,0.99,1,-3.125,1,0.327,0.00485,0.0502,0.363,0.056,155.026,audio_features,17NmB874bglvM5s9WYr8Zq,spotify:track:17NmB874bglvM5s9WYr8Zq,https://api.spotify.com/v1/tracks/17NmB874bglvM5s9WYr8Zq,https://api.spotify.com/v1/audio-analysis/17NmB874bglvM5s9WYr8Zq,199742,4
0.501,0.894,11,-3.624,0,0.26,0.0049,0.0213,0.076,0.172,155.017,audio_features,1muIDYXZurdPv4xZorBfvA,spotify:track:1muIDYXZurdPv4xZorBfvA,https://api.spotify.com/v1/tracks/1muIDYXZurdPv4xZorBfvA,https://api.spotify.com/v1/audio-analysis/1muIDYXZurdPv4xZorBfvA,252000,4
0.443,0.964,11,-2.533,0,0.0971,0.00083,0.00252,0.267,0.418,155.036,audio_features,3RXNgXlWrkpwyiG8fDwA4f,spotify:track:3RXNgXlWrkpwyiG8fDwA4f,https://api.spotify.com/v1/tracks/3RXNgXlWrkpwyiG8fDwA4f,https://api.spotify.com/v1/audio-analysis/3RXNgXlWrkpwyiG8fDwA4f,155617,4
0.492,0.987,10,-2.521,0,0.137,0.012,0.33,0.356,0.502,154.882,audio_features,0hFf4rGo9VjMnF9AmEg2HC,spotify:track:0hFf4rGo9VjMnF9AmEg2HC,https://api.spotify.com/v1/tracks/0hFf4rGo9VjMnF9AmEg2HC,https://api.spotify.com/v1/audio-analysis/0hFf4rGo9VjMnF9AmEg2HC,161520,3
0.505,0.936,10,-2.238,0,0.0343,0.0371,0.000517,0.105,0.533,155.059,audio_features,28gTB5cAvji2QHWBObI3aq,spotify:track:28gTB5cAvji2QHWBObI3aq,https://api.spotify.com/v1/tracks/28gTB5cAvji2QHWBObI3aq,https://api.spotify.com/v1/audio-analysis/28gTB5cAvji2QHWBObI3aq,164907,4
0.551,0.976,0,-2.223,0,0.0878,0.209,0.00457,0.246,0.171,155.038,audio_features,4ymjHhvNHzJbaAZcUodqlH,spotify:track:4ymjHhvNHzJbaAZcUodqlH,https://api.spotify.com/v1/tracks/4ymjHhvNHzJbaAZcUodqlH,https://api.spotify.com/v1/audio-analysis/4ymjHhvNHzJbaAZcUodqlH,185819,4
0.634,0.903,8,-3.574,1,0.202,0.0363,0.0235,0.339,0.346,154.851,audio_features,72nt6brVGFLo9nbk8KPRE4,spotify:track:72nt6brVGFLo9nbk8KPRE4,https://api.spotify.com/v1/tracks/72nt6brVGFLo9nbk8KPRE4,https://api.spotify.com/v1/audio-analysis/72nt6brVGFLo9nbk8KPRE4,122520,4
0.319,0.934,11,-2.66,0,0.378,0.0864,0.0,0.177,0.478,154.704,audio_features,5rCnzY9h4unPNk4JQVZnnh,spotify:track:5rCnzY9h4unPNk4JQVZnnh,https://api.spotify.com/v1/tracks/5rCnzY9h4unPNk4JQVZnnh,https://api.spotify.com/v1/audio-analysis/5rCnzY9h4unPNk4JQVZnnh,198242,4
0.518,0.903,1,-2.352,1,0.0628,0.00225,0.00336,0.386,0.352,154.946,audio_features,7MFXP5rsDzP4vyEOizEHI8,spotify:track:7MFXP5rsDzP4vyEOizEHI8,https://api.spotify.com/v1/tracks/7MFXP5rsDzP4vyEOizEHI8,https://api.spotify.com/v1/audio-analysis/7MFXP5rsDzP4vyEOizEHI8,170327,4
0.562,0.933,2,-2.467,1,0.177,0.125,1.71e-06,0.436,0.454,154.796,audio_features,7rCP0c0QZmMGZbVQlZLxJq,spotify:track:7rCP0c0QZmMGZbVQlZLxJq,https://api.spotify.com/v1/tracks/7rCP0c0QZmMGZbVQlZLxJq,https://api.spotify.com/v1/audio-analysis/7rCP0c0QZmMGZbVQlZLxJq,130948,4
0.474,0.96,5,-1.809,0,0.119,0.0323,0.000292,0.153,0.188,154.944,audio_features,1Gp2ABp0vS4cDIfzSURFx1,spotify:track:1Gp2ABp0vS4cDIfzSURFx1,https://api.spotify.com/v1/tracks/1Gp2ABp0vS4cDIfzSURFx1,https://api.spotify.com/v1/audio-analysis/1Gp2ABp0vS4cDIfzSURFx1,136262,4
0.421,0.982,9,-2.259,1,0.256,0.0177,7.57e-06,0.379,0.773,154.906,audio_features,7zmm9zcc5PsyYEPyxi5W3b,spotify:track:7zmm9zcc5PsyYEPyxi5W3b,https://api.spotify.com/v1/tracks/7zmm9zcc5PsyYEPyxi5W3b,https://api.spotify.com/v1/audio-analysis/7zmm9zcc5PsyYEPyxi5W3b,184418,4
0.402,0.98,7,-3.441,1,0.0625,0.0131,0.0122,0.322,0.342,155.021,audio_features,6tHBIA9rhBPUEU19SSYtHr,spotify:track:6tHBIA9rhBPUEU19SSYtHr,https://api.spotify.com/v1/tracks/6tHBIA9rhBPUEU19SSYtHr,https://api.spotify.com/v1/audio-analysis/6tHBIA9rhBPUEU19SSYtHr,171875,4
0.392,0.934,10,-3.295,0,0.0466,0.177,0.165,0.216,0.198,154.916,audio_features,5QhL2JEgwR0HFXkw6qEhkB,spotify:track:5QhL2JEgwR0HFXkw6qEhkB,https://api.spotify.com/v1/tracks/5QhL2JEgwR0HFXkw6qEhkB,https://api.spotify.com/v1/audio-analysis/5QhL2JEgwR0HFXkw6qEhkB,194714,4
0.377,0.764,7,-5.312,1,0.0364,0.00667,0.0,0.0969,0.128,149.827,audio_features,3cL8EVouwRoKs9JYYcZePy,spotify:track:3cL8EVouwRoKs9JYYcZePy,https://api.spotify.com/v1/tracks/3cL8EVouwRoKs9JYYcZePy,https://api.spotify.com/v1/audio-analysis/3cL8EVouwRoKs9JYYcZePy,224000,4
0.406,0.689,3,-4.67,0,0.0316,0.00613,0.0,0.122,0.146,150.049,audio_features,5670MEs2S6VeO7leHiJAaw,spotify:track:5670MEs2S6VeO7leHiJAaw,https://api.spotify.com/v1/tracks/5670MEs2S6VeO7leHiJAaw,https://api.spotify.com/v1/audio-analysis/5670MEs2S6VeO7leHiJAaw,262400,4
0.513,0.864,10,-5.095,0,0.0781,0.00414,0.0,0.188,0.149,75.115,audio_features,2whCZVO8hj4wvzxinCDBqk,spotify:track:2whCZVO8hj4wvzxinCDBqk,https://api.spotify.com/v1/tracks/2whCZVO8hj4wvzxinCDBqk,https://api.spotify.com/v1/audio-analysis/2whCZVO8hj4wvzxinCDBqk,230400,4
0.525,0.877,5,-4.826,0,0.0913,0.00106,0.00738,0.418,0.335,150.11,audio_features,2RVwQkI2mB54pcZwJDsIHk,spotify:track:2RVwQkI2mB54pcZwJDsIHk,https://api.spotify.com/v1/tracks/2RVwQkI2mB54pcZwJDsIHk,https://api.spotify.com/v1/audio-analysis/2RVwQkI2mB54pcZwJDsIHk,189200,4
0.47,0.75,1,-5.847,0,0.0383,0.0119,0.0,0.0707,0.347,160.028,audio_features,0Nith5D6ljzNnAPVm0Hg8H,spotify:track:0Nith5D6ljzNnAPVm0Hg8H,https://api.spotify.com/v1/tracks/0Nith5D6ljzNnAPVm0Hg8H,https://api.spotify.com/v1/audio-analysis/0Nith5D6ljzNnAPVm0Hg8H,205500,4
0.466,0.941,6,-3.509,0,0.119,0.0813,0.0,0.143,0.138,150.062,audio_features,7zBEy9zS7Kd6YgDeHz4N4e,spotify:track:7zBEy9zS7Kd6YgDeHz4N4e,https://api.spotify.com/v1/tracks/7zBEy9zS7Kd6YgDeHz4N4e,https://api.spotify.com/v1/audio-analysis/7zBEy9zS7Kd6YgDeHz4N4e,230400,4
0.493,0.839,1,-4.732,0,0.0581,0.0725,1.56e-05,0.128,0.211,149.836,audio_features,3RUAs9es4PL1cXJhdeTQSc,spotify:track:3RUAs9es4PL1cXJhdeTQSc,https://api.spotify.com/v1/tracks/3RUAs9es4PL1cXJhdeTQSc,https://api.spotify.com/v1/audio-analysis/3RUAs9es4PL1cXJhdeTQSc,210416,4
0.418,0.706,2,-4.956,1,0.035,0.0368,3.97e-06,0.226,0.226,149.867,audio_features,0i4TjNgCqT5uErNqNO8B5e,spotify:track:0i4TjNgCqT5uErNqNO8B5e,https://api.spotify.com/v1/tracks/0i4TjNgCqT5uErNqNO8B5e,https://api.spotify.com/v1/audio-analysis/0i4TjNgCqT5uErNqNO8B5e,198800,4
0.499,0.811,0,-4.72,0,0.0316,0.2,0.0,0.088,0.397,150.085,audio_features,2YiKZMuXhvWzLsXQVaXqB2,spotify:track:2YiKZMuXhvWzLsXQVaXqB2,https://api.spotify.com/v1/tracks/2YiKZMuXhvWzLsXQVaXqB2,https://api.spotify.com/v1/audio-analysis/2YiKZMuXhvWzLsXQVaXqB2,200000,4
0.451,0.764,3,-5.913,1,0.0423,0.0274,0.00145,0.105,0.217,150.014,audio_features,5WfAx9IMlPQNryF1HOZCdQ,spotify:track:5WfAx9IMlPQNryF1HOZCdQ,https://api.spotify.com/v1/tracks/5WfAx9IMlPQNryF1HOZCdQ,https://api.spotify.com/v1/audio-analysis/5WfAx9IMlPQNryF1HOZCdQ,155200,4
0.479,0.974,8,-5.965,1,0.382,0.0129,1.28e-05,0.68,0.216,155.1,audio_features,3rOBjgzZihPWRhVrrAhJZE,spotify:track:3rOBjgzZihPWRhVrrAhJZE,https://api.spotify.com/v1/tracks/3rOBjgzZihPWRhVrrAhJZE,https://api.spotify.com/v1/audio-analysis/3rOBjgzZihPWRhVrrAhJZE,198400,4
0.331,0.899,1,-4.962,0,0.0585,0.012,1.76e-06,0.173,0.0544,149.981,audio_features,0DpFLFKxJrZyIwIE4mjcax,spotify:track:0DpFLFKxJrZyIwIE4mjcax,https://api.spotify.com/v1/tracks/0DpFLFKxJrZyIwIE4mjcax,https://api.spotify.com/v1/audio-analysis/0DpFLFKxJrZyIwIE4mjcax,271400,4
0.573,0.918,0,-5.744,0,0.0584,0.0048,0.252,0.309,0.38,150.011,audio_features,1bo6N6YH2qWEgZybHJvDGM,spotify:track:1bo6N6YH2qWEgZybHJvDGM,https://api.spotify.com/v1/tracks/1bo6N6YH2qWEgZybHJvDGM,https://api.spotify.com/v1/audio-analysis/1bo6N6YH2qWEgZybHJvDGM,297000,4
0.475,0.848,9,-6.396,0,0.0456,0.00412,0.819,0.116,0.489,150.087,audio_features,6rWZqXKqfbpln7U1aOvTGF,spotify:track:6rWZqXKqfbpln7U1aOvTGF,https://api.spotify.com/v1/tracks/6rWZqXKqfbpln7U1aOvTGF,https://api.spotify.com/v1/audio-analysis/6rWZqXKqfbpln7U1aOvTGF,268856,4
0.323,0.784,7,-2.625,0,0.0496,0.378,0.0,0.0787,0.515,147.655,audio_features,3Fd44KMxTbbwFaIoHqPv0X,spotify:track:3Fd44KMxTbbwFaIoHqPv0X,https://api.spotify.com/v1/tracks/3Fd44KMxTbbwFaIoHqPv0X,https://api.spotify.com/v1/audio-analysis/3Fd44KMxTbbwFaIoHqPv0X,183010,3
0.504,0.728,11,-5.089,0,0.0334,0.00376,0.0,0.14,0.116,150.011,audio_features,45r6nxjfmUMOT9Kllepzsq,spotify:track:45r6nxjfmUMOT9Kllepzsq,https://api.spotify.com/v1/tracks/45r6nxjfmUMOT9Kllepzsq,https://api.spotify.com/v1/audio-analysis/45r6nxjfmUMOT9Kllepzsq,199200,3
0.378,0.685,7,-5.528,1,0.0434,0.0617,1.71e-06,0.128,0.511,149.915,audio_features,3im1IKCgQTKKvOLt1gJeNZ,spotify:track:3im1IKCgQTKKvOLt1gJeNZ,https://api.spotify.com/v1/tracks/3im1IKCgQTKKvOLt1gJeNZ,https://api.spotify.com/v1/audio-analysis/3im1IKCgQTKKvOLt1gJeNZ,220588,5
0.249,0.911,2,-3.559,1,0.0407,0.0795,1.73e-06,0.528,0.216,149.897,audio_features,7qMvPrryl4s5CsfwOgMPgF,spotify:track:7qMvPrryl4s5CsfwOgMPgF,https://api.spotify.com/v1/tracks/7qMvPrryl4s5CsfwOgMPgF,https://api.spotify.com/v1/audio-analysis/7qMvPrryl4s5CsfwOgMPgF,184027,4
0.429,0.938,8,-3.721,0,0.0451,0.00125,0.0585,0.0976,0.218,150.034,audio_features,2WhQCelIJS1UcoY7GuIKtI,spotify:track:2WhQCelIJS1UcoY7GuIKtI,https://api.spotify.com/v1/tracks/2WhQCelIJS1UcoY7GuIKtI,https://api.spotify.com/v1/audio-analysis/2WhQCelIJS1UcoY7GuIKtI,211600,4
0.487,0.927,4,-2.625,0,0.0379,0.00127,7.35e-05,0.407,0.1,150.028,audio_features,2NZejll8hlhFujAu5eKzr4,spotify:track:2NZejll8hlhFujAu5eKzr4,https://api.spotify.com/v1/tracks/2NZejll8hlhFujAu5eKzr4,https://api.spotify.com/v1/audio-analysis/2NZejll8hlhFujAu5eKzr4,191330,4
0.482,0.95,1,-1.695,1,0.0388,8.7e-05,0.687,0.297,0.0395,149.988,audio_features,4wTd8slTsuB0Shn9IHmB9Z,spotify:track:4wTd8slTsuB0Shn9IHmB9Z,https://api.spotify.com/v1/tracks/4wTd8slTsuB0Shn9IHmB9Z,https://api.spotify.com/v1/audio-analysis/4wTd8slTsuB0Shn9IHmB9Z,192000,4
0.549,0.817,2,-3.009,1,0.145,0.00069,2.19e-06,0.175,0.258,149.992,audio_features,3191TPUAtTD0xqhkZsvMXQ,spotify:track:3191TPUAtTD0xqhkZsvMXQ,https://api.spotify.com/v1/tracks/3191TPUAtTD0xqhkZsvMXQ,https://api.spotify.com/v1/audio-analysis/3191TPUAtTD0xqhkZsvMXQ,238472,4
0.587,0.94,5,-2.082,0,0.076,0.0731,0.00355,0.318,0.347,149.964,audio_features,20foZRSY4dzJcJK1fB0pH2,spotify:track:20foZRSY4dzJcJK1fB0pH2,https://api.spotify.com/v1/tracks/20foZRSY4dzJcJK1fB0pH2,https://api.spotify.com/v1/audio-analysis/20foZRSY4dzJcJK1fB0pH2,229521,4
0.578,0.981,5,-0.964,0,0.0656,0.000619,0.272,0.326,0.132,149.99,audio_features,0Xx7B4awvnf9G22nhDJm7Z,spotify:track:0Xx7B4awvnf9G22nhDJm7Z,https://api.spotify.com/v1/tracks/0Xx7B4awvnf9G22nhDJm7Z,https://api.spotify.com/v1/audio-analysis/0Xx7B4awvnf9G22nhDJm7Z,180252,4
0.628,0.986,9,-0.356,1,0.335,0.0054,0.464,0.253,0.0722,150.026,audio_features,2qWksKx81kHI6nfQNkwIFn,spotify:track:2qWksKx81kHI6nfQNkwIFn,https://api.spotify.com/v1/tracks/2qWksKx81kHI6nfQNkwIFn,https://api.spotify.com/v1/audio-analysis/2qWksKx81kHI6nfQNkwIFn,153928,3
0.471,0.944,7,-3.914,0,0.08,0.0243,0.0267,0.313,0.243,152.001,audio_features,3Y3bmSM9VKxrdtc50c8LhQ,spotify:track:3Y3bmSM9VKxrdtc50c8LhQ,https://api.spotify.com/v1/tracks/3Y3bmSM9VKxrdtc50c8LhQ,https://api.spotify.com/v1/audio-analysis/3Y3bmSM9VKxrdtc50c8LhQ,209773,4
0.255,0.848,11,-3.306,0,0.036,0.000665,1.94e-05,0.343,0.173,152.84,audio_features,1V02rC4Ho6n87kUCF5aRbB,spotify:track:1V02rC4Ho6n87kUCF5aRbB,https://api.spotify.com/v1/tracks/1V02rC4Ho6n87kUCF5aRbB,https://api.spotify.com/v1/audio-analysis/1V02rC4Ho6n87kUCF5aRbB,169804,4
0.464,0.985,9,-2.556,0,0.105,0.0318,0.000472,0.343,0.236,155.102,audio_features,1DT9IvbYb9QCqpnGbsPJVj,spotify:track:1DT9IvbYb9QCqpnGbsPJVj,https://api.spotify.com/v1/tracks/1DT9IvbYb9QCqpnGbsPJVj,https://api.spotify.com/v1/audio-analysis/1DT9IvbYb9QCqpnGbsPJVj,220657,4
0.521,0.962,7,-3.28,0,0.0961,0.0241,0.0221,0.327,0.582,150.044,audio_features,6T1gpyPlVDJzyVxZkQUVRW,spotify:track:6T1gpyPlVDJzyVxZkQUVRW,https://api.spotify.com/v1/tracks/6T1gpyPlVDJzyVxZkQUVRW,https://api.spotify.com/v1/audio-analysis/6T1gpyPlVDJzyVxZkQUVRW,204400,4
0.49,0.886,10,-5.021,0,0.122,0.00349,0.0,0.632,0.354,149.99,audio_features,7gadHiywEbEyAcdYRhz1Dl,spotify:track:7gadHiywEbEyAcdYRhz1Dl,https://api.spotify.com/v1/tracks/7gadHiywEbEyAcdYRhz1Dl,https://api.spotify.com/v1/audio-analysis/7gadHiywEbEyAcdYRhz1Dl,208400,4
0.652,0.865,11,-3.874,1,0.177,0.0018,0.00163,0.362,0.268,150.036,audio_features,5XjBN6PLD49mXA7AZluNGW,spotify:track:5XjBN6PLD49mXA7AZluNGW,https://api.spotify.com/v1/tracks/5XjBN6PLD49mXA7AZluNGW,https://api.spotify.com/v1/audio-analysis/5XjBN6PLD49mXA7AZluNGW,156400,3
0.489,0.977,1,-3.495,1,0.392,0.127,4.5e-05,0.242,0.111,153.953,audio_features,18gctdY0lP9CZE0k5ebOxk,spotify:track:18gctdY0lP9CZE0k5ebOxk,https://api.spotify.com/v1/tracks/18gctdY0lP9CZE0k5ebOxk,https://api.spotify.com/v1/audio-analysis/18gctdY0lP9CZE0k5ebOxk,182727,4
0.561,0.888,9,-2.43,0,0.04,0.0659,1.35e-06,0.376,0.428,150.131,audio_features,6z1mrrE0cX9VHkoiEyjdkl,spotify:track:6z1mrrE0cX9VHkoiEyjdkl,https://api.spotify.com/v1/tracks/6z1mrrE0cX9VHkoiEyjdkl,https://api.spotify.com/v1/audio-analysis/6z1mrrE0cX9VHkoiEyjdkl,188000,4
